MatvareID,Matvare,Spiselig del,Ref,Vann,Ref,Kilojoule,Ref,Kilokalorier,Ref,Fett,Ref,Mettet,Ref,C12:0,Ref,C14:0,Ref,C16:0,Ref,C18:0,Ref,Trans,Ref,Enumettet,Ref,C16:1 sum,Ref,C18:1 sum,Ref,Flerumettet,Ref,C18:2n-6,Ref,C18:3n-3,Ref,C20:3n-3,Ref,C20:3n-6,Ref,C20:4n-3,Ref,C20:4n-6,Ref,C20:5n-3 (EPA),Ref,C22:5n-3 (DPA),Ref,C22:6n-3 (DHA),Ref,Omega-3,Ref,Omega-6,Ref,Kolesterol,Ref,Karbohydrat,Ref,Stivelse,Ref,Mono+disakk,Ref,"Sukker, tilsatt",Ref,Kostfiber,Ref,Protein,Ref,Salt,Ref,Alkohol,Ref,Vitamin A,Ref,Retinol,Ref,Beta-karoten,Ref,Vitamin D,Ref,Vitamin E,Ref,Tiamin,Ref,Riboflavin,Ref,Niacin,Ref,Vitamin B6,Ref,Folat,Ref,Vitamin B12,Ref,Vitamin C,Ref,Kalsium,Ref,Jern,Ref,Natrium,Ref,Kalium,Ref,Magnesium,Ref,Sink,Ref,Selen,Ref,Kopper,Ref,Fosfor,Ref,Jod,Ref
,Forkortelser: M = manglende verdi. Ref = referanse,%,,g,,kJ,,kcal,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,mg,,g,,g,,g,,g,,g,,g,,g,,g,,RAE,,µg,,µg,,µg,,alfa-TE,,mg,,mg,,mg,,mg,,µg,,µg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,µg,,mg,,mg,,µg,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Melk og melkeprodukter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1,Melk og melkebasert drikke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.244,"Hvetebrikker, Weetabix",100,0,6,210,1514,61a,358,61b,2.5,400e,0.3,400e,0,460g,0,460g,0.36,460g,0.02,460g,0,50,0.3,400e,0.02,460g,0.3,460g,1.2,400e,1,460g,0.05,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0.05,73f,1,74f,0,50,67.4,20,62.4,20,5,400e,3,20,10.5,400e,11.3,400e,0.6,83,0,50,0,85,0,50,0,50,0,50,0.8,400e,0.01,210,0.15,210,7.5,210,0.33,210,35,210,0,50,0,20,28,210,4.3,210,260,210,388,210,82,210,1.5,210,3,210,0.32,210,301,210,1.9,325
5.156,"Hveteflak ristet, med hvetekli, All-bran Regular",100,0,4,225a,1419,61a,336,61b,1.8,225a,0.4,225a,0,60a,0,225a,0.38,225a,0.02,225a,0,60a,0.3,225a,0,225a,0.31,225a,1.1,225a,1.04,225a,0.08,225a,0,60a,0,60a,0,60a,0,60a,0,60a,0,60a,0,60a,0.08,225a,1.04,225a,0,60a,62.3,80,49,225a,13.3,225a,M,10,14.5,225a,10.4,225a,0.7,83,0,50,0,85,0,50,0,60a,0,50,0.7,225a,0.17,225a,0.12,225a,7,225a,0.23,225a,27,225a,0,50,M,10,43,225a,4.1,225a,270,225a,520,225a,130,225a,2.6,225a,4,225a,0.49,225a,370,225a,1.5,325
5.241,"Hvetekli, ristet, All-Bran plus",100,0,4,400g,1473,61a,349,61b,3.6,400g,0.7,400g,0,400g,0,400g,0.56,400g,0.08,400g,0,50,0.6,400g,0.01,400g,0.54,400g,1.8,400g,1.68,400g,0.13,400g,0,460f,0,460f,0,460f,0,460f,0,400g,0,400g,0,400g,0.13,400g,1.68,400g,0,50,61.9,80,49.1,400g,12.8,400g,12.5,400e,14,400g,10.3,400g,0.6,83,0,50,0,85,0,400g,0,400g,0,50,1.5,400g,0.72,400g,0.54,400g,16.8,400g,0.91,400g,98,400g,0,50,0,50,35,400g,5.3,400g,230,400g,440,400g,120,400g,2.4,400g,0,400g,0.4,400g,310,400g,2,325
5.034,"Kornblanding,  4-korn",100,0,13,135,1367,61a,324,61b,3.2,135,0.5,135,0,136,0,136,0.43,136,0.04,136,0,135,0.8,135,0,136,0.74,136,1.4,135,1.22,136,0.09,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.09,135,1.22,135,0,135,56.7,80,42.5,135,1.8,135,0,135,13.1,135,10.6,135,0,83,0,50,0,85,0,135,1,135,0,135,0.9,135,0.41,135,0.13,135,3.4,135,0.22,135,31,135,0,135,0,135,33,135,3.5,135,4,135,375,135,98,135,2.3,135,5,135,0.41,135,373,135,1.8,325
5.377,"Kornblanding, med bær, Go'dag Blåbærmüsli",100,0,12,134,1386,61a,328,61b,2,107a,0.4,107a,0.41,210,0.16,210,0.24,210,0.04,210,0,134,0.5,107a,0,210,0.44,210,1,107a,0.45,210,0.02,210,0,210,0,210,0,210,0,210,0,210,0,210,0,210,0.02,73m,0.45,74m,0,50,62,80,53.5,20,8.5,107a,5.5,107a,11,107a,10,107a,0.5,83,0,50,4,85,0,50,45,134,0,50,1,134,0.34,107a,0.1,134,2.8,134,0.18,134,21,134,0,50,0,134,28,134,4.2,107a,200,107a,281,134,70,134,1.7,134,5,134,0.24,134,228,134,2,325
5.235,"Kornblanding, med frukt og nøtter, Go'dag Energimüsli",100,0,8,134,1686,61a,401,61b,11,107a,1.2,107a,2.28,210,0.9,210,1.33,210,0.23,210,0,50,4.8,107a,0,210,2.41,210,4.5,107a,2.49,210,0.13,210,0,210,0,210,0,210,0,210,0,210,0,210,0,210,0.13,73m,2.49,74m,0,50,60,80,43,20,17,107a,6.7,134,9,107a,11,107a,0,83,0,50,0,85,0,50,6,134,0,50,2.6,134,0.4,107a,0.1,134,0.8,134,0.26,134,30,134,0,50,5,134,54,134,3,107a,4,107a,533,134,98,134,2,134,1,134,0.45,134,353,134,1.5,325
5.4,"Kornblanding, med frukt, AXA Fruktmüsli",100,0,11,225a,1587,61a,376,61b,5.7,225a,2.2,225a,0.88,225a,0.33,225a,0.57,225a,0.08,225a,0,60a,1.1,225a,0.01,225a,1.03,225a,1.4,225a,1.29,225a,0.06,225a,0,60a,0,60a,0,60a,0,60a,0,60a,0,60a,0,60a,0.06,225a,1.29,225a,0,60a,69.8,80,50.8,225a,19,225a,M,10,5.7,225a,8.5,225a,0.4,83,0,50,0,85,0,50,0,60a,0,50,0.8,225a,0.24,225a,0.07,225a,1.2,225a,0.11,225a,18,225a,0,50,M,10,45,225a,2.7,225a,160,225a,440,225a,93,225a,1.8,225a,1,225a,0.34,225a,300,225a,1.5,325
5.236,"Kornblanding, med frukt, Go'dag Fruktmüsli",100,0,9,134,1499,61a,355,61b,5,107a,2.5,107a,1.09,210,0.43,210,0.64,210,0.11,210,0,50,1.2,107a,0,210,1.15,210,1.3,107a,1.18,210,0.06,210,0,210,0,210,0,210,0,210,0,210,0,210,0,210,0.06,73m,1.19,74m,0,50,65,80,47,20,18,107a,7.8,107a,7,107a,9,107a,0.5,83,0,50,2,85,0,50,20,134,0,50,0.7,134,0.3,107a,0.09,134,2.3,134,0.2,134,26,134,0,50,5,134,35,134,3,107a,200,107a,517,134,84,134,1.7,134,4,134,0.31,134,273,134,1.5,325
5.238,"Kornblanding, müsli med frukt, nøtter, søtet",100,0,8,400e,1542,61a,365,61b,3.8,400e,0.5,400e,0,400f,0.01,400f,0.45,400f,0.05,400f,0,50,0.9,400e,0.01,400f,0.82,400f,1.3,400e,1.25,400f,0.07,400f,0,20,0,20,0,400f,0,400f,0,400f,0,400f,0,400f,0.07,73m,1.28,74m,0,20,70.6,400e,41.5,20,29.1,400e,13,20,8.2,400e,8,400e,0.4,83,0,50,0,85,0,20,0,20,0,50,1.5,400e,0.28,400e,0.59,400e,1.9,400e,0.15,400e,41,400e,0,400e,0,400e,25,400e,3,400e,174,400e,410,400e,88,400e,2.2,400e,1,400e,0.5,20,272,400e,1.5,325
5.378,"Kornblanding, Vita Hjertego' Flerkornsblanding med Blåbær og Tranebær",100,0,6,20,1516,61a,360,61b,4,107a,0.5,107a,0,109b,0.01,109b,0.63,109b,0.05,109b,0,107a,1,107a,0.01,109b,1.1,109b,1,107a,1.5,109b,0.06,109b,0,109b,0,109b,0,109b,0,109b,0,109b,0,109b,0,109b,0.06,109b,1.5,109b,0,50,62,80,50,20,12,107a,7.5,134,18,107a,10,107a,0.8,83,0,50,1,85,0,50,11,134,0,50,1.2,134,0.25,134,0.09,134,1.4,134,0.17,134,21,134,0,50,0,134,30,134,2.4,134,310,107a,430,107a,40,107a,1,107a,2,134,0.27,134,100,107a,2,325
5.037,"Puffet havre, Havrenøtter",100,0,3,210,1701,61a,403,61b,6.5,210,0.9,71,0,136,0.01,136,0.82,136,0.09,136,0,50,2.2,71,0.01,136,2.14,136,2.1,71,2.06,136,0.07,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.07,136,2.06,136,0,50,69.1,210,68.9,210,0.2,210,0,20,5.8,210,14.1,210,0,83,0,50,0,85,0,50,0,50,0,20,0.5,210,0,60a,0.07,210,1.1,210,0.46,210,16,210,0,50,0,20,37,210,3.5,210,3,210,399,210,105,210,2.3,210,1,210,0.59,210,436,210,2,325
5.038,"Puffet hvete, Hvetenøtter",100,0,2,210,1599,61a,378,61b,2.2,210,0.3,20,0,136,0,136,0.32,136,0.02,136,0,50,0.2,20,0.02,136,0.26,136,1.1,20,0.88,136,0.04,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.05,136,0.89,136,0,50,68.5,210,67.9,210,0.6,210,0,20,11.2,210,15.5,210,0,83,0,50,0,85,0,50,0,50,0,50,0.8,210,0,60a,0.06,210,5.1,210,0.44,210,10,210,0,50,0,50,23,210,3.1,210,2,210,423,210,115,210,2.4,210,1,210,0.43,210,407,210,2,325
5.036,"Puffet hvete, med sukker og honning, Honni korn",100,0,3,107a,1617,61a,381,61b,1.5,107a,0.4,107a,0.14,210,0.05,210,0.21,210,0.26,210,0,107a,0.4,107a,0,210,0.53,210,0.7,107a,0.18,210,0.05,210,0,210,0,210,0,210,0,210,0,210,0,210,0,210,0.09,73m,0.13,74m,0,50,84,80,41,107a,43,107a,34,20,4,107a,6,107a,0.1,83,0,50,0,85,0,50,0,50,0,50,0.2,210,0,60a,0.04,210,3,210,0.27,210,8,210,0,50,0,50,19,210,1.6,210,30,107a,220,107a,60,107a,1.5,107a,5,210,0.28,210,180,107a,2,325
5.039,Puffet ris,100,0,6,400e,1604,61a,378,61b,0.9,400e,0.2,400e,0,460g,0,460g,0.23,460g,0.02,460g,0,50,0.3,400e,0,460g,0.29,460g,0.3,400e,0.21,460g,0.04,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0.04,73f,0.21,74f,0,50,86,80,85.7,20,0.3,400e,0,50,0.8,400e,6,400e,0,83,0,50,0,85,0,50,6,400e,0,50,0.1,400e,0,400e,0.02,400e,1.1,400e,0.08,400e,15,400e,0,400e,0,400e,3,400e,0.4,400e,4,400e,84,400e,21,400e,1.5,400e,2,400e,0.93,305,91,400e,2,325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,"Brødvarer, hjemmebakt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.049,"Brød, 1/3 sammalt mel, skummet melk, hjemmebakt",100,0,37,135,1036,61a,245,61b,1.3,135,0.2,135,0,136,0,136,0.16,136,0.01,136,0,135,0.2,135,0.01,136,0.13,136,0.6,135,0.58,136,0.04,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.04,135,0.58,135,0,135,46.8,80,44.8,135,2,135,0,135,4.5,135,9.2,135,0.3,83,0,50,0,85,0,135,1,135,0,135,0.6,135,0.29,87b,0.1,87b,2.5,87b,0.1,87b,36,87b,0.1,87b,0,135,39,135,1.6,135,129,135,221,135,45,135,1.4,135,5,135,0.15,135,176,135,4.9,325
5.048,"Brød, 1/3 sammalt mel, vann, hjemmebakt",100,0,39,135,1004,61a,237,61b,1.3,135,0.2,135,0,136,0,136,0.16,136,0.01,136,0,135,0.2,135,0.01,136,0.13,136,0.6,135,0.58,136,0.04,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.04,135,0.58,135,0,135,45.7,80,44.8,135,0.9,135,0,135,4.5,135,8.4,135,0.3,83,0,50,0,85,0,135,1,135,0,135,0.6,135,0.28,87b,0.06,87b,2.4,87b,0.09,87b,36,87b,0,87b,0,135,16,135,1.6,135,120,135,186,135,43,135,1.3,135,5,135,0.15,135,154,135,1.6,325
5.041,"Brød, 100 % sammalt mel, skummet melk, hjemmebakt",100,0,35,135,993,61a,235,61b,1.7,135,0.3,135,0,136,0,136,0.23,136,0.02,136,0,135,0.3,135,0.01,136,0.19,136,0.8,135,0.86,136,0.06,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.07,135,0.86,135,0,135,40,80,36.4,135,3.6,135,0,135,8.5,135,10.7,135,0.3,83,0,50,0,85,0,135,2,135,0,135,0.6,135,0.43,87b,0.15,87b,4.7,87b,0.16,87b,48,87b,0.2,87b,0,135,68,135,3,135,138,135,370,135,85,135,2.3,135,8,135,0.25,135,307,135,8.4,325
5.045,"Brød, 2/3 sammalt mel, skummet melk, hjemmebakt",100,0,35,135,1029,61a,243,61b,1.5,135,0.2,135,0,136,0,136,0.2,136,0.02,136,0,135,0.2,135,0.01,136,0.16,136,0.7,135,0.72,136,0.05,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.06,135,0.72,135,0,135,43.9,80,40.6,135,3.3,135,0,135,6.5,135,10.3,135,0.3,83,0,50,0,85,0,135,1,135,0,135,0.6,135,0.37,87b,0.14,87b,3.6,87b,0.13,87b,42,87b,0.2,87b,0,135,65,135,2.3,135,138,135,313,135,66,135,1.9,135,6,135,0.2,135,252,135,8.4,325
5.044,"Brød, 2/3 sammalt mel, vann, hjemmebakt",100,0,39,135,966,61a,228,61b,1.5,135,0.2,135,0,136,0,136,0.19,136,0.01,136,0,135,0.2,135,0.01,136,0.15,136,0.7,135,0.72,136,0.05,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.05,135,0.72,135,0,135,41.7,80,40.6,135,1.1,135,0,135,6.5,135,8.8,135,0.3,83,0,50,0,85,0,135,1,135,0,135,0.6,135,0.34,87b,0.07,87b,3.6,87b,0.12,87b,41,87b,0,87b,0,135,19,135,2.3,135,120,135,243,135,62,135,1.7,135,6,135,0.2,135,209,135,1.6,325
5.051,"Brød, 25 % sammalt mel, skummet melk, hjemmebakt",100,0,37,135,1047,61a,247,61b,1.3,135,0.2,135,0,136,0,136,0.16,136,0.01,136,0,135,0.2,135,0.01,136,0.13,136,0.6,135,0.55,136,0.04,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.04,135,0.55,135,0,135,47.8,80,45.9,135,1.9,135,0,135,4,135,9.1,135,0.3,83,0,50,0,85,0,135,1,135,0,135,0.6,135,0.28,87b,0.1,87b,2.2,87b,0.09,87b,35,87b,0.1,87b,0,135,38,135,1.5,135,128,135,207,135,41,135,1.3,135,5,135,0.14,135,162,135,4.9,325
5.05,"Brød, 25 % sammalt mel, vann, hjemmebakt",100,0,39,135,1011,61a,239,61b,1.2,135,0.2,135,0,136,0,136,0.15,136,0.01,136,0,135,0.2,135,0.01,136,0.12,136,0.6,135,0.55,136,0.04,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.04,135,0.55,135,0,135,46.7,80,45.9,135,0.8,135,0,135,4,135,8.3,135,0.3,83,0,50,0,85,0,135,1,135,0,135,0.6,135,0.27,87b,0.06,87b,2.2,87b,0.08,87b,34,87b,0,87b,0,135,15,135,1.5,135,119,135,172,135,39,135,1.2,135,5,135,0.14,135,141,135,1.5,325
5.047,"Brød, 50 % sammalt mel, skummet melk, hjemmebakt",100,0,37,135,1017,61a,240,61b,1.4,135,0.2,135,0,136,0,136,0.18,136,0.01,136,0,135,0.2,135,0.01,136,0.14,136,0.7,135,0.65,136,0.05,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.05,135,0.65,135,0,135,44.8,80,42.7,135,2.1,135,0,135,5.5,135,9.4,135,0.3,83,0,50,0,85,0,135,1,135,0,135,0.6,135,0.32,87b,0.1,87b,3,87b,0.11,87b,39,87b,0.1,87b,0,135,40,135,2,135,129,135,249,135,55,135,1.6,135,6,135,0.18,135,203,135,5,325
5.046,"Brød, 50 % sammalt mel, vann, hjemmebakt",100,0,39,135,985,61a,233,61b,1.4,135,0.2,135,0,136,0,136,0.17,136,0.01,136,0,135,0.2,135,0.01,136,0.14,136,0.7,135,0.65,136,0.05,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.05,135,0.65,135,0,135,43.7,80,42.7,135,1,135,0,135,5.5,135,8.6,135,0.3,83,0,50,0,85,0,135,1,135,0,135,0.6,135,0.31,87b,0.07,87b,3,87b,0.1,87b,38,87b,0,87b,0,135,17,135,1.9,135,120,135,214,135,53,135,1.5,135,5,135,0.17,135,182,135,1.6,325
5.043,"Brød, 75 % sammalt mel, skummet melk, hjemmebakt",100,0,35,135,1023,61a,242,61b,1.6,135,0.2,135,0,136,0,136,0.21,136,0.02,136,0,135,0.3,135,0.01,136,0.17,136,0.7,135,0.76,136,0.06,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.06,135,0.76,135,0,135,43,80,39.6,135,3.4,135,0,135,7,135,10.4,135,0.3,83,0,50,0,85,0,135,2,135,0,135,0.6,135,0.38,87b,0.14,87b,3.9,87b,0.14,87b,44,87b,0.2,87b,0,135,66,135,2.5,135,138,135,327,135,71,135,2,135,7,135,0.21,135,266,135,8.4,325
5.042,"Brød, 75 % sammalt mel, vann, hjemmebakt",100,0,39,135,956,61a,226,61b,1.5,135,0.2,135,0,136,0,136,0.2,136,0.01,136,0,135,0.3,135,0.01,136,0.16,136,0.7,135,0.75,136,0.06,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.06,135,0.75,135,0,135,40.8,80,39.6,135,1.2,135,0,135,7,135,8.9,135,0.3,83,0,50,0,85,0,135,2,135,0,135,0.6,135,0.36,87b,0.07,87b,3.9,87b,0.12,87b,42,87b,0,87b,0,135,20,135,2.4,135,120,135,257,135,67,135,1.8,135,6,135,0.21,135,223,135,1.6,325
5.054,"Brød, ekstra grovt, 75 % sammalt mel, hjemmebakt",100,0,34,135,1040,61a,246,61b,2.6,135,0.6,135,0.15,136,0.06,136,0.26,136,0.03,136,0,135,0.6,135,0.01,136,0.53,136,0.9,135,0.92,136,0.11,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.11,135,0.93,135,0,135,42.8,80,41.6,135,1.3,135,0,135,7.3,135,9.3,135,1,83,0,50,0,85,0,135,2,135,0.1,135,0.8,135,0.35,87b,0.06,87b,3.9,87b,0.12,87b,33,87b,0,87b,0,135,20,135,2.5,135,405,135,264,135,70,135,1.7,135,6,135,0.22,135,231,135,1.7,325
5.264,"Brød, glutenfritt, fint, med lettmelk, hjemmebakt",100,0,44,106c,931,61a,220,61b,1.8,106c,0.6,106c,0.02,136,0.06,136,0.34,136,0.07,136,0,106c,0.7,106c,0.02,136,0.26,136,0.3,106c,0.67,136,0.05,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.05,135,0.67,135,2,106c,46.5,80,40.8,106c,5.7,106c,2.8,106c,3.1,106c,2.9,106c,0.8,83,0,50,8,85,8,106c,7,106c,0,106c,0.2,106c,0.1,87b,0.13,106c,0.5,106c,0.04,87b,19,87b,0.2,106c,0,106c,76,106c,0.2,106c,300,106c,112,106c,12,106c,0.4,106c,1,106c,0.02,106c,65,106c,1.4,325
5.262,"Brød, glutenfritt, fint, med vann, hjemmebakt",100,0,50,106c,876,61a,207,61b,1,106a,0.1,106a,0,136,0,136,0.17,136,0.01,136,0,106c,0.6,106c,0.02,136,0.14,136,0.3,106c,0.6,136,0.04,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.04,135,0.6,135,0,106c,47.4,80,44.8,106a,2.6,106a,2.6,106a,2.1,106a,1,106a,0.7,83,0,50,1,85,1,106c,1,106c,0,106c,0.2,106c,0.08,87b,0.04,106c,0.4,106c,0.02,87b,16,87b,0,50,0,106c,5,106c,0.2,106c,275,106c,17,106c,4,106c,0.2,106c,0,106c,0.01,106c,11,106c,1.4,325
5.265,"Brød, glutenfritt, grovt, med lettmelk, hjemmebakt",100,0,44,106c,917,61a,217,61b,2.3,106c,0.8,106c,0.02,136,0.06,136,0.42,136,0.09,136,0,106c,0.7,106c,0.02,136,0.32,136,0.6,106c,0.95,136,0.08,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.08,135,0.95,135,2,106c,42.8,80,37.5,106c,5.3,106c,2.6,106c,4.3,106c,4.1,106c,0.6,83,0,50,11,85,10,106c,8,106c,0,106c,0.2,106c,0.12,87b,0.14,106c,1,106c,0.08,87b,26,87b,0.2,106c,0,106c,81,106c,0.8,106c,252,106c,162,106c,32,106c,1,106c,2,106c,0.18,106c,104,106c,1.4,325
5.263,"Brød, glutenfritt, grovt, med vann, hjemmebakt",100,0,50,106c,886,61a,209,61b,1.4,106a,0.3,106a,0,136,0,136,0.18,136,0.02,136,0,106c,0.6,106c,0,136,0.17,136,0.6,106c,0.71,136,0.06,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.06,135,0.72,135,0,106c,44.4,80,41.8,106a,2.6,106a,2.6,106c,4.2,106a,2.7,106a,0.6,83,0,50,4,85,4,106c,2,106c,0,106c,0.2,106c,0.1,87b,0.05,106c,0.9,106c,0.05,87b,24,87b,0,50,0,106c,17,106c,0.8,106c,230,106c,76,106c,25,106c,0.8,106c,1,106c,0.17,106c,56,106c,1.4,325
5.355,"Brød, glutenfritt, grovt, soyadrikke med kalsium, hjemmebakt",100,0,44,106c,961,61a,227,61b,2.7,106c,0.6,106c,0,136,0,136,0.2,136,0.07,136,0,106c,0.8,106c,0,136,0.66,136,1.2,106c,1.08,136,0.5,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.5,135,1.08,135,0,106c,44.4,80,37.5,106c,6.9,106c,4.2,106c,4.6,106c,4.1,106c,0.6,83,0,50,4,85,4,106c,2,106c,0,106c,0.3,106c,0.12,87b,0.13,106c,1,106c,0.07,87b,28,87b,0,106c,1,106c,83,106c,0.9,106c,235,106c,141,106c,35,106c,0.9,106c,3,106c,0.22,106c,104,106c,1.4,325
5.354,"Brød, glutenfritt, grovt, soyadrikke, hjemmebakt",100,0,46,106c,897,61a,212,61b,2.8,106c,0.6,106c,0,136,0,136,0.21,136,0.08,136,0,106c,0.8,106c,0,136,0.69,136,1.3,106c,1.12,136,0.52,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.52,135,1.12,135,0,106c,40.3,80,37.5,106c,2.8,106c,2.6,106c,4.6,106c,4.2,106c,0.6,83,0,50,4,85,4,106c,2,106c,0,106c,0.3,106c,0.12,87b,0.08,106c,1,106c,0.07,87b,30,87b,0,106c,0,106c,24,106c,1,106c,236,106c,116,106c,33,106c,0.9,106c,3,106c,0.22,106c,82,106c,1.4,325
5.129,"Brød, grovbakst, 40 % sammalt mel, hjemmebakt",100,0,36,135,1018,61a,241,61b,2.7,135,0.5,135,0.05,136,0.04,136,0.31,136,0.1,136,0,135,0.7,135,0.02,136,0.67,136,0.9,135,0.85,136,0.1,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.1,135,0.86,135,1,135,43.1,80,41.4,135,1.8,135,0.6,135,5.5,135,8.3,135,1,83,0,50,9,85,9,135,6,135,0.1,135,0.8,135,0.34,87b,0.09,87b,2.5,87b,0.1,87b,45,87b,0,87b,0,135,16,135,1.6,135,402,135,211,135,44,135,1.5,135,5,135,0.15,135,169,135,1.8,325
5.182,"Chapatti, med sammalt mel",100,0,34,135,993,61a,235,61b,1.8,135,0.2,135,0,136,0,136,0.23,136,0.01,136,0,135,0.3,135,0,136,0.18,136,0.8,135,0.92,136,0.07,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.07,135,0.92,135,0,135,40.6,80,39.1,135,1.5,135,0,135,8.9,135,9.7,135,0.7,83,0,50,0,85,0,135,2,135,0,135,0.7,135,0.39,135,0.06,135,4.8,135,0.14,135,30,135,0,135,0,135,23,135,3.1,135,276,135,309,135,87,135,2,135,7,135,0.26,135,277,135,1.8,325
5.437,Focaccia,100,0,35,91,1327,61a,316,61b,12.2,138,1.7,138,0,138,0,138,1.32,138,0.34,138,0,138,8.5,138,0.11,138,8.35,138,1.3,138,1.15,138,0.09,138,0,138,0,138,0,138,0,138,0,138,0,138,0,138,0.09,138,1.15,138,0,138,43.3,80,42.4,138,0.9,138,0.3,138,2.3,138,7.1,138,1.3,83,0,50,0,85,0,138,6,138,0,138,1.8,138,0.17,138,0.06,138,1.2,138,0.06,138,29,138,0,138,0,138,13,138,0.9,138,520,138,120,138,22,138,0.8,138,3,138,0.1,138,90,138,5.5,138
5.053,"Loff, skummet melk, hjemmebakt",100,0,35,135,1168,61a,276,61b,4.4,135,1.2,135,0.13,135,0.12,135,0.52,135,0.25,135,0,135,1.4,135,0.03,135,1.49,135,1.3,135,0.99,135,0.16,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0.15,135,1.04,135,2,135,48.9,80,46.1,135,2.8,135,0,135,2.4,135,9.1,135,0.8,83,0,50,26,85,25,135,10,135,0.3,135,1.1,135,0.25,87b,0.13,87b,1.4,87b,0.08,87b,36,87b,0.2,87b,0,135,58,135,1,135,310,135,195,135,27,135,1.1,135,4,135,0.1,135,139,135,8.3,325
5.052,"Loff, vann, hjemmebakt",100,0,39,135,1105,61a,262,61b,4.4,135,1.2,135,0.13,135,0.12,135,0.5,135,0.24,135,0,135,1.4,135,0.03,135,1.48,135,1.3,135,0.99,135,0.16,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0.15,135,1.04,135,2,135,46.7,80,46.1,135,0.6,135,0,135,2.4,135,7.6,135,0.7,83,0,50,25,85,24,135,10,135,0.3,135,1.1,135,0.22,87b,0.06,87b,1.3,87b,0.06,87b,34,87b,0,87b,0,135,12,135,0.9,135,293,135,126,135,23,135,0.9,135,3,135,0.1,135,96,135,1.7,325
5.062,"Pizzabunn, uten fyll",100,0,42,135,1031,61a,244,61b,3.3,135,0.4,135,0,136,0,136,0.29,136,0.06,136,0,135,1.4,135,0.03,136,1.29,136,1.2,135,1.03,136,0.12,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.12,135,1.01,135,0,135,44.8,80,44.2,135,0.6,135,0,135,2.5,135,7.5,135,0.7,83,0,50,0,85,0,135,0,135,0,135,1.1,135,0.26,135,0.08,135,1.6,135,0.07,135,51,135,0,135,0,135,12,135,1,135,277,135,134,135,23,135,1.1,135,3,135,0.09,135,99,135,1.4,325
